time	V(n002)	V(n003)
3.679199218750000e-01	1.468517e+00	6.888444e+00
3.688964843750000e-01	1.488038e+00	6.846986e+00
3.698730468750000e-01	1.510016e+00	6.800308e+00
3.708496093750000e-01	1.534121e+00	6.749114e+00
3.718261718750000e-01	1.559991e+00	6.694172e+00
3.728027343750000e-01	1.587235e+00	6.636311e+00
3.737792968750000e-01	1.615445e+00	6.576398e+00
3.762207031250000e-01	1.687391e+00	6.423602e+00
3.771972656250000e-01	1.715601e+00	6.363689e+00
3.781738281250000e-01	1.742846e+00	6.305828e+00
3.791503906250000e-01	1.768715e+00	6.250886e+00
3.801269531250000e-01	1.792820e+00	6.199692e+00
3.811035156250000e-01	1.814797e+00	6.153014e+00
3.820800781250000e-01	1.834317e+00	6.111556e+00
3.830566406250000e-01	1.851086e+00	6.075940e+00
3.840332031250000e-01	1.864851e+00	6.046702e+00
3.850097656250000e-01	1.875406e+00	6.024282e+00
3.859863281250000e-01	1.882591e+00	6.009018e+00
3.869628906250000e-01	1.886299e+00	6.001139e+00
3.879394531250000e-01	1.886473e+00	6.000762e+00
3.889160156250000e-01	1.883111e+00	6.007895e+00
3.898925781250000e-01	1.876264e+00	6.022429e+00
3.908691406250000e-01	1.866035e+00	6.044147e+00
3.918457031250000e-01	1.852576e+00	6.072721e+00
3.928222656250000e-01	1.836092e+00	6.107722e+00
3.937988281250000e-01	1.816829e+00	6.148623e+00
3.947753906250000e-01	1.795077e+00	6.194808e+00
3.957519531250000e-01	1.771164e+00	6.245585e+00
3.967285156250000e-01	1.745449e+00	6.300188e+00
3.977050781250000e-01	1.718319e+00	6.357796e+00
3.986816406250000e-01	1.690182e+00	6.417543e+00
4.000000000000000e-01	1.651349e+00	6.500000e+00
