time	V(n002)	V(n003)
1.846547154017850e+00	1.665573e+00	6.335393e+00
1.855001395089279e+00	1.653567e+00	6.360582e+00
1.863455636160707e+00	1.641573e+00	6.386127e+00
1.871909877232136e+00	1.629592e+00	6.412028e+00
1.880364118303564e+00	1.617624e+00	6.438286e+00
1.888818359374993e+00	1.605668e+00	6.464900e+00
1.908544921874992e+00	1.578533e+00	6.526832e+00
1.928271484374992e+00	1.552523e+00	6.588351e+00
1.947998046874992e+00	1.528036e+00	6.648515e+00
1.967724609374992e+00	1.505446e+00	6.706400e+00
1.987451171874992e+00	1.485100e+00	6.761118e+00
2.007177734374991e+00	1.467309e+00	6.811831e+00
2.026904296874991e+00	1.452345e+00	6.857758e+00
2.046630859374991e+00	1.440436e+00	6.898197e+00
2.066357421874991e+00	1.431764e+00	6.932526e+00
2.086083984374991e+00	1.426463e+00	6.960219e+00
2.105810546874991e+00	1.424612e+00	6.980851e+00
2.125537109374990e+00	1.426239e+00	6.994105e+00
2.145263671874990e+00	1.431318e+00	6.999779e+00
2.164990234374990e+00	1.439771e+00	6.997784e+00
2.184716796874990e+00	1.451468e+00	6.988152e+00
2.204443359374990e+00	1.466228e+00	6.971030e+00
2.224169921874990e+00	1.483824e+00	6.946681e+00
2.243896484374989e+00	1.503986e+00	6.915479e+00
2.263623046874989e+00	1.526403e+00	6.877902e+00
2.283349609374989e+00	1.550732e+00	6.834527e+00
2.303076171874989e+00	1.576599e+00	6.786020e+00
2.322802734374989e+00	1.603606e+00	6.733124e+00
2.352392578124988e+00	1.645343e+00	6.647343e+00
2.381982421874988e+00	1.687269e+00	6.556483e+00
2.401708984374988e+00	1.714610e+00	6.494631e+00
2.421435546874988e+00	1.740971e+00	6.432862e+00
2.441162109374988e+00	1.765947e+00	6.372122e+00
2.460888671874987e+00	1.789155e+00	6.313345e+00
2.480615234374987e+00	1.810239e+00	6.257431e+00
2.500341796874987e+00	1.828874e+00	6.205239e+00
2.520068359374987e+00	1.844775e+00	6.157570e+00
2.539794921874987e+00	1.857697e+00	6.115154e+00
2.559521484374986e+00	1.867441e+00	6.078643e+00
2.579248046874986e+00	1.873857e+00	6.048597e+00
2.598974609374986e+00	1.876848e+00	6.025477e+00
2.618701171874986e+00	1.876366e+00	6.009637e+00
2.638427734374986e+00	1.872419e+00	6.001321e+00
2.658154296874986e+00	1.865067e+00	6.000656e+00
2.677880859374985e+00	1.854422e+00	6.007652e+00
2.697607421874985e+00	1.840648e+00	6.022203e+00
2.717333984374985e+00	1.823956e+00	6.044084e+00
2.737060546874985e+00	1.804602e+00	6.072960e+00
2.756787109374985e+00	1.782881e+00	6.108388e+00
2.776513671874985e+00	1.759128e+00	6.149825e+00
2.796240234374984e+00	1.733707e+00	6.196634e+00
2.815966796874984e+00	1.707007e+00	6.248098e+00
2.835693359374984e+00	1.679437e+00	6.303427e+00
2.842738560267841e+00	1.669412e+00	6.324068e+00
2.849783761160698e+00	1.659398e+00	6.344951e+00
2.856828962053555e+00	1.649395e+00	6.366074e+00
2.863874162946412e+00	1.639404e+00	6.387438e+00
2.870919363839270e+00	1.629425e+00	6.409043e+00
2.877964564732126e+00	1.619457e+00	6.430889e+00
2.885009765624984e+00	1.609501e+00	6.452976e+00
2.904736328124983e+00	1.582248e+00	6.514877e+00
2.924462890624983e+00	1.556039e+00	6.576550e+00
2.944189453124983e+00	1.531276e+00	6.637048e+00
2.963916015624983e+00	1.508339e+00	6.695444e+00
2.983642578124983e+00	1.487579e+00	6.750841e+00
3.003369140624983e+00	1.469316e+00	6.802389e+00
3.023095703124982e+00	1.453828e+00	6.849298e+00
3.042822265624982e+00	1.441354e+00	6.890847e+00
3.062548828124982e+00	1.432085e+00	6.926400e+00
3.082275390624982e+00	1.426163e+00	6.955411e+00
3.102001953124982e+00	1.423678e+00	6.977434e+00
3.121728515624981e+00	1.424669e+00	6.992132e+00
3.141455078124981e+00	1.429121e+00	6.999279e+00
3.161181640624981e+00	1.436964e+00	6.998766e+00
3.180908203124981e+00	1.448078e+00	6.990601e+00
3.200634765624981e+00	1.462293e+00	6.974908e+00
3.220361328124981e+00	1.479391e+00	6.951929e+00
3.240087890624980e+00	1.499109e+00	6.922016e+00
3.259814453124980e+00	1.521145e+00	6.885628e+00
3.279541015624980e+00	1.545160e+00	6.843323e+00
3.299267578124980e+00	1.570786e+00	6.795751e+00
3.318994140624980e+00	1.597629e+00	6.743641e+00
3.338720703124979e+00	1.625278e+00	6.687793e+00
3.345765904017837e+00	1.635316e+00	6.666998e+00
3.352811104910693e+00	1.645334e+00	6.645980e+00
3.359856305803551e+00	1.655333e+00	6.624740e+00
3.366901506696408e+00	1.665311e+00	6.603276e+00
3.373946707589265e+00	1.675270e+00	6.581589e+00
3.380991908482122e+00	1.685208e+00	6.559680e+00
3.388037109374979e+00	1.695127e+00	6.537547e+00
3.407763671874979e+00	1.722232e+00	6.475619e+00
3.427490234374979e+00	1.748231e+00	6.414066e+00
3.447216796874979e+00	1.772724e+00	6.353830e+00
3.466943359374978e+00	1.795335e+00	6.295838e+00
3.486669921874978e+00	1.815719e+00	6.240978e+00
3.506396484374978e+00	1.833561e+00	6.190092e+00
3.526123046874978e+00	1.848588e+00	6.143960e+00
3.545849609374978e+00	1.860570e+00	6.103292e+00
3.565576171874977e+00	1.869323e+00	6.068710e+00
3.585302734374977e+00	1.874711e+00	6.040746e+00
3.605029296874977e+00	1.876653e+00	6.019827e+00
3.624755859374977e+00	1.875119e+00	6.006277e+00
3.644482421874977e+00	1.870132e+00	6.000300e+00
3.664208984374977e+00	1.861768e+00	6.001991e+00
3.683935546874976e+00	1.850156e+00	6.011323e+00
3.703662109374976e+00	1.835475e+00	6.028152e+00
3.723388671874976e+00	1.817948e+00	6.052221e+00
3.743115234374976e+00	1.797846e+00	6.083160e+00
3.762841796874976e+00	1.775476e+00	6.120495e+00
3.782568359374975e+00	1.751181e+00	6.163652e+00
3.802294921874975e+00	1.725335e+00	6.211970e+00
3.822021484374975e+00	1.698334e+00	6.264708e+00
3.851611328124975e+00	1.656576e+00	6.350314e+00
3.881201171874975e+00	1.614593e+00	6.441079e+00
3.900927734374975e+00	1.587195e+00	6.502914e+00
3.920654296874976e+00	1.560761e+00	6.564705e+00
3.940380859374976e+00	1.535697e+00	6.625504e+00
3.960107421874977e+00	1.512386e+00	6.684376e+00
3.979833984374978e+00	1.491188e+00	6.740420e+00
3.999560546874978e+00	1.472427e+00	6.792775e+00
4.019287109374980e+00	1.456391e+00	6.840638e+00
4.039013671874980e+00	1.443326e+00	6.883274e+00
4.058740234374981e+00	1.433432e+00	6.920030e+00
4.078466796874982e+00	1.426861e+00	6.950342e+00
4.098193359374982e+00	1.423714e+00	6.973744e+00
4.117919921874983e+00	1.424040e+00	6.989877e+00
4.137646484374984e+00	1.427832e+00	6.998495e+00
4.157373046874985e+00	1.435034e+00	6.999464e+00
4.177099609374985e+00	1.445534e+00	6.992769e+00
4.196826171874986e+00	1.459172e+00	6.978515e+00
4.216552734374987e+00	1.475737e+00	6.956918e+00
4.236279296874987e+00	1.494976e+00	6.928311e+00
4.256005859374988e+00	1.516595e+00	6.893133e+00
4.275732421874989e+00	1.540260e+00	6.851923e+00
4.295458984374990e+00	1.565609e+00	6.805313e+00
4.315185546874990e+00	1.592253e+00	6.754019e+00
4.334912109374991e+00	1.619783e+00	6.698827e+00
4.341957310267849e+00	1.629799e+00	6.678227e+00
4.349002511160705e+00	1.639805e+00	6.657381e+00
4.356047712053563e+00	1.649802e+00	6.636290e+00
4.363092912946421e+00	1.659790e+00	6.614953e+00
4.370138113839278e+00	1.669768e+00	6.593370e+00
4.377183314732135e+00	1.679737e+00	6.571541e+00
4.384228515624993e+00	1.689697e+00	6.549467e+00
4.403955078124993e+00	1.716972e+00	6.487576e+00
4.423681640624994e+00	1.743219e+00	6.425876e+00
4.443408203124995e+00	1.768036e+00	6.365314e+00
4.463134765624996e+00	1.791042e+00	6.306818e+00
4.482861328124996e+00	1.811885e+00	6.251285e+00
4.502587890624997e+00	1.830243e+00	6.199569e+00
4.522314453124998e+00	1.845836e+00	6.152462e+00
4.542041015624998e+00	1.858425e+00	6.110688e+00
4.561767578124999e+00	1.867815e+00	6.074887e+00
4.581494140625000e+00	1.873864e+00	6.045608e+00
4.601220703125001e+00	1.876478e+00	6.023301e+00
4.620947265625001e+00	1.875617e+00	6.008307e+00
4.640673828125002e+00	1.871295e+00	6.000858e+00
4.660400390625003e+00	1.863577e+00	6.001067e+00
4.680126953125003e+00	1.852582e+00	6.008931e+00
4.699853515625004e+00	1.838479e+00	6.024330e+00
4.719580078125005e+00	1.821484e+00	6.047026e+00
4.739306640625006e+00	1.801858e+00	6.076673e+00
4.759033203125006e+00	1.779902e+00	6.112814e+00
4.778759765625007e+00	1.755953e+00	6.154897e+00
4.798486328125008e+00	1.730378e+00	6.202273e+00
4.818212890625008e+00	1.703570e+00	6.254219e+00
4.837939453125009e+00	1.675940e+00	6.309935e+00
4.844984654017867e+00	1.665904e+00	6.330690e+00
4.852029854910723e+00	1.655886e+00	6.351674e+00
4.859075055803581e+00	1.645886e+00	6.372885e+00
4.866120256696439e+00	1.635904e+00	6.394324e+00
4.873165457589296e+00	1.625939e+00	6.415990e+00
4.880210658482153e+00	1.615993e+00	6.437884e+00
4.887255859375011e+00	1.606064e+00	6.460006e+00
4.906982421875012e+00	1.578919e+00	6.521929e+00
4.926708984375012e+00	1.552864e+00	6.583516e+00
4.946435546875013e+00	1.528300e+00	6.643821e+00
4.966162109375014e+00	1.505603e+00	6.701919e+00
4.985888671875014e+00	1.485121e+00	6.756920e+00
5.005615234375015e+00	1.467169e+00	6.807979e+00
5.025341796875016e+00	1.452021e+00	6.854312e+00
5.045068359375017e+00	1.439912e+00	6.895209e+00
5.064794921875017e+00	1.431025e+00	6.930043e+00
5.084521484375018e+00	1.425498e+00	6.958278e+00
5.104248046875019e+00	1.423415e+00	6.979483e+00
5.123974609375019e+00	1.424809e+00	6.993330e+00
5.143701171875020e+00	1.429657e+00	6.999609e+00
5.163427734375021e+00	1.437886e+00	6.998221e+00
5.183154296875021e+00	1.449370e+00	6.989191e+00
5.202880859375022e+00	1.463931e+00	6.972654e+00
5.222607421875023e+00	1.481347e+00	6.948865e+00
5.242333984375024e+00	1.501351e+00	6.918190e+00
5.262060546875024e+00	1.523635e+00	6.881098e+00
5.281787109375025e+00	1.547857e+00	6.838160e+00
5.301513671875026e+00	1.573647e+00	6.790032e+00
5.321240234375026e+00	1.600608e+00	6.737455e+00
5.350830078125028e+00	1.642337e+00	6.652026e+00
5.380419921875029e+00	1.684330e+00	6.561357e+00
5.400146484375029e+00	1.711756e+00	6.499540e+00
5.419873046875030e+00	1.738234e+00	6.437729e+00
5.439599609375031e+00	1.763359e+00	6.376874e+00
5.459326171875031e+00	1.786743e+00	6.317908e+00
5.479052734375032e+00	1.808030e+00	6.261735e+00
5.498779296875033e+00	1.826892e+00	6.209219e+00
5.518505859375034e+00	1.843039e+00	6.161163e+00
5.538232421875034e+00	1.856225e+00	6.118307e+00
5.557958984375035e+00	1.866246e+00	6.081306e+00
5.577685546875036e+00	1.872949e+00	6.050730e+00
5.597412109375036e+00	1.876231e+00	6.027047e+00
5.617138671875037e+00	1.876042e+00	6.010620e+00
5.636865234375038e+00	1.872385e+00	6.001702e+00
5.656591796875039e+00	1.865316e+00	6.000429e+00
5.676318359375039e+00	1.854942e+00	6.006821e+00
5.696044921875040e+00	1.841424e+00	6.020779e+00
5.715771484375041e+00	1.824969e+00	6.042090e+00
5.735498046875041e+00	1.805829e+00	6.070427e+00
5.755224609375042e+00	1.784298e+00	6.105355e+00
5.774951171875043e+00	1.760707e+00	6.146338e+00
5.794677734375044e+00	1.735416e+00	6.192747e+00
5.814404296875044e+00	1.708815e+00	6.243870e+00
5.834130859375045e+00	1.681311e+00	6.298923e+00
5.883447265625047e+00	1.611388e+00	6.448092e+00
5.903173828125047e+00	1.584080e+00	6.509970e+00
5.922900390625048e+00	1.557784e+00	6.571696e+00
5.942626953125049e+00	1.532902e+00	6.632321e+00
5.962353515625050e+00	1.509816e+00	6.690917e+00
5.982080078125050e+00	1.488881e+00	6.746583e+00
6.001806640625051e+00	1.470418e+00	6.798465e+00
6.021533203125052e+00	1.454710e+00	6.845769e+00
6.041259765625052e+00	1.441998e+00	6.887767e+00
6.060986328125053e+00	1.432477e+00	6.923816e+00
6.080712890625054e+00	1.426294e+00	6.953362e+00
6.100439453125055e+00	1.423542e+00	6.975953e+00
6.120166015625055e+00	1.424265e+00	6.991241e+00
6.139892578125056e+00	1.428450e+00	6.998992e+00
6.159619140625057e+00	1.436035e+00	6.999087e+00
6.179345703125057e+00	1.446903e+00	6.991525e+00
6.199072265625058e+00	1.460886e+00	6.976421e+00
6.218798828125059e+00	1.477770e+00	6.954007e+00
6.238525390625060e+00	1.497297e+00	6.924628e+00
6.258251953125060e+00	1.519167e+00	6.888734e+00
6.277978515625061e+00	1.543043e+00	6.846875e+00
6.297705078125062e+00	1.568561e+00	6.799695e+00
6.317431640625062e+00	1.595327e+00	6.747916e+00
6.337158203125063e+00	1.622932e+00	6.692333e+00
6.344203404017921e+00	1.632963e+00	6.671617e+00
6.351248604910777e+00	1.642979e+00	6.650668e+00
6.358293805803635e+00	1.652978e+00	6.629487e+00
6.365339006696493e+00	1.662962e+00	6.608074e+00
6.372384207589350e+00	1.672931e+00	6.586428e+00
6.379429408482207e+00	1.682884e+00	6.564550e+00
6.386474609375065e+00	1.692821e+00	6.542440e+00
6.406201171875066e+00	1.720000e+00	6.480524e+00
6.425927734375066e+00	1.746105e+00	6.418905e+00
6.445654296875067e+00	1.770736e+00	6.358532e+00
6.465380859375068e+00	1.793513e+00	6.300329e+00
6.485107421875068e+00	1.814089e+00	6.245189e+00
6.504833984375069e+00	1.832147e+00	6.193959e+00
6.524560546875070e+00	1.847409e+00	6.147424e+00
6.544287109375071e+00	1.859643e+00	6.106299e+00
6.564013671875071e+00	1.868660e+00	6.071215e+00
6.583740234375072e+00	1.874322e+00	6.042709e+00
6.603466796875073e+00	1.876542e+00	6.021219e+00
6.623193359375073e+00	1.875285e+00	6.007075e+00
6.642919921875074e+00	1.870572e+00	6.000494e+00
6.662646484375075e+00	1.862475e+00	6.001578e+00
6.682373046875075e+00	1.851117e+00	6.010308e+00
6.702099609375076e+00	1.836674e+00	6.026551e+00
6.721826171875077e+00	1.819366e+00	6.050059e+00
6.741552734375078e+00	1.799459e+00	6.080470e+00
6.761279296875078e+00	1.777259e+00	6.117318e+00
6.781005859375079e+00	1.753106e+00	6.160037e+00
6.800732421875080e+00	1.727371e+00	6.207972e+00
6.820458984375080e+00	1.700448e+00	6.260388e+00
6.840185546875081e+00	1.672752e+00	6.316480e+00
6.847230747767939e+00	1.662704e+00	6.337346e+00
6.854275948660796e+00	1.652680e+00	6.358427e+00
6.861321149553653e+00	1.642681e+00	6.379722e+00
6.868366350446511e+00	1.632705e+00	6.401231e+00
6.875411551339369e+00	1.622754e+00	6.422954e+00
6.882456752232225e+00	1.612826e+00	6.444892e+00
6.889501953125083e+00	1.602923e+00	6.467043e+00
6.909228515625084e+00	1.575881e+00	6.528976e+00
6.928955078125084e+00	1.549977e+00	6.590464e+00
6.948681640625085e+00	1.525607e+00	6.650564e+00
6.968408203125086e+00	1.503145e+00	6.708354e+00
6.988134765625087e+00	1.482937e+00	6.762948e+00
7.007861328125087e+00	1.465291e+00	6.813507e+00
7.027587890625088e+00	1.450479e+00	6.859255e+00
7.047314453125089e+00	1.438728e+00	6.899492e+00
7.067041015625089e+00	1.430218e+00	6.933599e+00
7.086767578125090e+00	1.425080e+00	6.961054e+00
7.106494140625091e+00	1.423393e+00	6.981435e+00
7.126220703125091e+00	1.425182e+00	6.994430e+00
7.145947265625092e+00	1.430421e+00	6.999838e+00
7.165673828125093e+00	1.439028e+00	6.997577e+00
7.185400390625094e+00	1.450871e+00	6.987682e+00
7.205126953125094e+00	1.465770e+00	6.970305e+00
7.224853515625095e+00	1.483495e+00	6.945712e+00
7.244580078125096e+00	1.503775e+00	6.914280e+00
7.264306640625096e+00	1.526297e+00	6.876493e+00
7.284033203125097e+00	1.550718e+00	6.832928e+00
7.303759765625098e+00	1.576661e+00	6.784256e+00
7.323486328125099e+00	1.603730e+00	6.731222e+00
7.353076171875100e+00	1.645530e+00	6.645289e+00
7.382666015625101e+00	1.687484e+00	6.554349e+00
7.402392578125101e+00	1.714823e+00	6.492484e+00
7.422119140625102e+00	1.741168e+00	6.430734e+00
7.441845703125103e+00	1.766113e+00	6.370047e+00
7.461572265625104e+00	1.789276e+00	6.311354e+00
7.481298828125104e+00	1.810303e+00	6.255556e+00
7.501025390625105e+00	1.828869e+00	6.203507e+00
7.520751953125106e+00	1.844691e+00	6.156008e+00
7.540478515625106e+00	1.857526e+00	6.113787e+00
7.560205078125107e+00	1.867176e+00	6.077491e+00
7.579931640625108e+00	1.873494e+00	6.047678e+00
7.599658203125109e+00	1.876383e+00	6.024805e+00
7.619384765625109e+00	1.875798e+00	6.009222e+00
7.639111328125110e+00	1.871749e+00	6.001170e+00
7.658837890625111e+00	1.864297e+00	6.000771e+00
7.678564453125111e+00	1.853556e+00	6.008031e+00
7.698291015625112e+00	1.839693e+00	6.022840e+00
7.718017578125113e+00	1.822918e+00	6.044970e+00
7.737744140625114e+00	1.803491e+00	6.074081e+00
7.757470703125114e+00	1.781708e+00	6.109727e+00
7.777197265625115e+00	1.757904e+00	6.151361e+00
7.796923828125116e+00	1.732444e+00	6.198344e+00
7.816650390625116e+00	1.705719e+00	6.249956e+00
7.836376953125117e+00	1.678139e+00	6.305404e+00
7.843422154017975e+00	1.668113e+00	6.326080e+00
7.850467354910831e+00	1.658101e+00	6.346994e+00
7.857512555803689e+00	1.648102e+00	6.368144e+00
7.864557756696547e+00	1.638116e+00	6.389531e+00
7.871602957589404e+00	1.628144e+00	6.411156e+00
7.878648158482261e+00	1.618185e+00	6.433017e+00
7.885693359375119e+00	1.608240e+00	6.455115e+00
7.905419921875119e+00	1.581026e+00	6.517024e+00
7.925146484375119e+00	1.554871e+00	6.578672e+00
7.944873046875120e+00	1.530175e+00	6.639112e+00
7.964599609375121e+00	1.507317e+00	6.697419e+00
7.984326171875122e+00	1.486648e+00	6.752697e+00
8.004052734375122e+00	1.468485e+00	6.804097e+00
8.023779296875123e+00	1.453107e+00	6.850832e+00
8.043505859375124e+00	1.440749e+00	6.892183e+00
8.063232421875124e+00	1.431602e+00	6.927518e+00
8.082958984375125e+00	1.425805e+00	6.956293e+00
8.102685546875126e+00	1.423448e+00	6.978067e+00
8.122412109375126e+00	1.424566e+00	6.992507e+00
8.142138671875127e+00	1.429143e+00	6.999390e+00
8.161865234375128e+00	1.437109e+00	6.998611e+00
8.181591796875129e+00	1.448340e+00	6.990182e+00
8.201318359375129e+00	1.462666e+00	6.974232e+00
8.221044921875130e+00	1.479865e+00	6.951006e+00
8.240771484375131e+00	1.499674e+00	6.920860e+00
8.260498046875131e+00	1.521790e+00	6.884257e+00
8.280224609375132e+00	1.545872e+00	6.841759e+00
8.299951171875133e+00	1.571552e+00	6.794017e+00
8.319677734375134e+00	1.598435e+00	6.741764e+00
8.339404296875134e+00	1.626109e+00	6.685801e+00
8.346449497767992e+00	1.636153e+00	6.664973e+00
8.353494698660850e+00	1.646175e+00	6.643925e+00
8.360539899553707e+00	1.656175e+00	6.622659e+00
8.367585100446563e+00	1.666153e+00	6.601174e+00
8.374630301339421e+00	1.676109e+00	6.579470e+00
8.381675502232278e+00	1.686043e+00	6.557547e+00
8.388720703125136e+00	1.695956e+00	6.535405e+00
8.408447265625137e+00	1.723034e+00	6.473475e+00
8.428173828125137e+00	1.748991e+00	6.411951e+00
8.447900390625138e+00	1.773429e+00	6.351778e+00
8.467626953125139e+00	1.795973e+00	6.293880e+00
8.487353515625140e+00	1.816277e+00	6.239143e+00
8.507080078125140e+00	1.834030e+00	6.188409e+00
8.526806640625141e+00	1.848958e+00	6.142456e+00
8.546533203125142e+00	1.860835e+00	6.101989e+00
8.566259765625142e+00	1.869475e+00	6.067628e+00
8.585986328125143e+00	1.874749e+00	6.039901e+00
8.605712890625144e+00	1.876574e+00	6.019233e+00
8.625439453125145e+00	1.874922e+00	6.005942e+00
8.645166015625145e+00	1.869819e+00	6.000231e+00
8.664892578125146e+00	1.861343e+00	6.002187e+00
8.684619140625147e+00	1.849624e+00	6.011782e+00
8.704345703125147e+00	1.834843e+00	6.028867e+00
8.724072265625148e+00	1.817225e+00	6.053181e+00
8.743798828125149e+00	1.797040e+00	6.084351e+00
8.763525390625150e+00	1.774600e+00	6.121897e+00
8.783251953125150e+00	1.750248e+00	6.165245e+00
8.802978515625151e+00	1.724357e+00	6.213728e+00
8.822705078125152e+00	1.697326e+00	6.266605e+00
8.852294921875153e+00	1.655549e+00	6.352364e+00
8.881884765625154e+00	1.613580e+00	6.443212e+00
8.901611328125155e+00	1.586210e+00	6.505062e+00
8.921337890625155e+00	1.559819e+00	6.566834e+00
8.941064453125156e+00	1.534811e+00	6.627581e+00
8.960791015625157e+00	1.511570e+00	6.686370e+00
8.980517578125157e+00	1.490452e+00	6.742301e+00
9.000244140625158e+00	1.471783e+00	6.794513e+00
9.019970703125159e+00	1.455847e+00	6.842206e+00
9.039697265625160e+00	1.442890e+00	6.884650e+00
9.059423828125160e+00	1.433110e+00	6.921191e+00
9.079150390625161e+00	1.426658e+00	6.951271e+00
9.098876953125162e+00	1.423632e+00	6.974426e+00
9.118603515625162e+00	1.424080e+00	6.990303e+00
9.138330078125163e+00	1.427993e+00	6.998656e+00
9.158056640625164e+00	1.435312e+00	6.999360e+00
9.177783203125164e+00	1.445925e+00	6.992401e+00
9.197509765625165e+00	1.459668e+00	6.977888e+00
9.217236328125166e+00	1.476332e+00	6.956042e+00
9.236962890625167e+00	1.495660e+00	6.927199e+00
9.256689453125167e+00	1.517356e+00	6.891802e+00
9.276416015625168e+00	1.541086e+00	6.850394e+00
9.296142578125169e+00	1.566488e+00	6.803609e+00
9.315869140625169e+00	1.593170e+00	6.752167e+00
9.335595703125170e+00	1.620724e+00	6.696855e+00
9.342640904018028e+00	1.630745e+00	6.676219e+00
9.349686104910885e+00	1.640755e+00	6.655341e+00
9.356731305803743e+00	1.650753e+00	6.634222e+00
9.363776506696599e+00	1.660740e+00	6.612861e+00
9.370821707589457e+00	1.670716e+00	6.591259e+00
