time	V(n002)	V(n003)
7.397460937500000e-02	1.455345e+00	6.949743e+00
7.495117187500000e-02	1.656986e+00	6.521476e+00
7.592773437500000e-02	1.858779e+00	6.092885e+00
7.690429687500000e-02	2.057689e+00	5.670417e+00
7.739257812500000e-02	2.155124e+00	5.463472e+00
7.788085937500000e-02	2.250722e+00	5.260427e+00
7.836914062500000e-02	2.344123e+00	5.062049e+00
7.885742187500000e-02	2.434975e+00	4.869082e+00
7.934570312500000e-02	2.522937e+00	4.682254e+00
7.983398437500000e-02	2.607677e+00	4.502267e+00
8.032226562500000e-02	2.688876e+00	4.329800e+00
8.081054687500000e-02	2.766229e+00	4.165500e+00
8.129882812500000e-02	2.839444e+00	4.009987e+00
8.178710937500000e-02	2.908247e+00	3.863846e+00
8.227539062500000e-02	2.972376e+00	3.727627e+00
8.276367187500000e-02	3.031592e+00	3.601842e+00
8.325195312500000e-02	3.085672e+00	3.486966e+00
8.374023437500000e-02	3.134411e+00	3.383430e+00
8.422851562500000e-02	3.177626e+00	3.291623e+00
8.471679687500000e-02	3.215156e+00	3.211893e+00
8.520507812500000e-02	3.246857e+00	3.144538e+00
8.569335937500000e-02	3.272611e+00	3.089812e+00
8.618164062500000e-02	3.292321e+00	3.047922e+00
8.666992187500000e-02	3.305913e+00	3.019024e+00
8.715820312500000e-02	3.313336e+00	3.003228e+00
8.764648437500000e-02	3.314561e+00	3.000593e+00
8.813476562500000e-02	3.309583e+00	3.011129e+00
8.862304687500000e-02	3.298423e+00	3.034796e+00
8.911132812500000e-02	3.281120e+00	3.071506e+00
8.959960937500000e-02	3.257741e+00	3.121119e+00
9.008789062500000e-02	3.228374e+00	3.183450e+00
9.057617187500000e-02	3.193129e+00	3.258264e+00
9.106445312500000e-02	3.152138e+00	3.345279e+00
9.155273437500000e-02	3.105556e+00	3.444168e+00
9.204101562500000e-02	3.053557e+00	3.554558e+00
9.252929687500000e-02	2.996339e+00	3.676033e+00
9.301757812500000e-02	2.934115e+00	3.808138e+00
9.350585937500000e-02	2.867121e+00	3.950375e+00
9.399414062500000e-02	2.795608e+00	4.102207e+00
9.448242187500000e-02	2.719845e+00	4.263064e+00
9.497070312500000e-02	2.640118e+00	4.432341e+00
9.545898437500000e-02	2.556726e+00	4.609400e+00
9.594726562500000e-02	2.469983e+00	4.793574e+00
9.643554687500000e-02	2.380216e+00	4.984172e+00
9.692382812500000e-02	2.287763e+00	5.180474e+00
9.741210937500000e-02	2.192971e+00	5.381743e+00
9.838867187500000e-02	1.997805e+00	5.796134e+00
9.936523437500000e-02	1.797655e+00	6.221111e+00
1.008300781250000e-01	1.494677e+00	6.864426e+00
1.018066406250000e-01	1.295285e+00	7.287794e+00
1.027832031250000e-01	1.101474e+00	7.699313e+00
1.037597656250000e-01	9.161577e-01	8.092793e+00
1.047363281250000e-01	7.421230e-01	8.462316e+00
1.052246093750000e-01	6.601619e-01	8.636340e+00
1.057128906250000e-01	5.819873e-01	8.802323e+00
1.062011718750000e-01	5.078932e-01	8.959641e+00
1.066894531250000e-01	4.381586e-01	9.107702e+00
1.071777343750000e-01	3.730458e-01	9.245948e+00
1.076660156250000e-01	3.127999e-01	9.373858e+00
1.081542968750000e-01	2.576476e-01	9.490952e+00
1.086425781250000e-01	2.077964e-01	9.596790e+00
1.091308593750000e-01	1.634338e-01	9.690971e+00
1.096191406250000e-01	1.247268e-01	9.773142e+00
1.101074218750000e-01	9.182104e-02	9.842994e+00
1.105957031250000e-01	6.484030e-02	9.900264e+00
1.110839843750000e-01	4.388607e-02	9.944736e+00
1.115722656250000e-01	2.903716e-02	9.976242e+00
1.120605468750000e-01	2.034942e-02	9.994664e+00
1.125488281250000e-01	1.785548e-02	9.999934e+00
1.130371093750000e-01	2.156469e-02	9.992031e+00
1.135253906250000e-01	3.146303e-02	9.970984e+00
1.140136718750000e-01	4.751320e-02	9.936873e+00
1.145019531250000e-01	6.965473e-02	9.889828e+00
1.149902343750000e-01	9.780423e-02	9.830023e+00
1.154785156250000e-01	1.318557e-01	9.757685e+00
1.159667968750000e-01	1.716809e-01	9.673085e+00
1.164550781250000e-01	2.171300e-01	9.576543e+00
1.169433593750000e-01	2.680317e-01	9.468421e+00
1.174316406250000e-01	3.241946e-01	9.349127e+00
1.179199218750000e-01	3.854070e-01	9.219110e+00
1.184082031250000e-01	4.514387e-01	9.078858e+00
1.188964843750000e-01	5.220409e-01	8.928900e+00
1.193847656250000e-01	5.969480e-01	8.769800e+00
1.198730468750000e-01	6.758779e-01	8.602158e+00
1.208496093750000e-01	8.446038e-01	8.243797e+00
1.218261718750000e-01	1.025680e+00	7.859208e+00
1.228027343750000e-01	1.216383e+00	7.454175e+00
1.237792968750000e-01	1.413844e+00	7.034790e+00
1.247558593750000e-01	1.615093e+00	6.607362e+00
1.257324218750000e-01	1.817102e+00	6.178319e+00
1.267089843750000e-01	2.016832e+00	5.754114e+00
1.271972656250000e-01	2.114901e+00	5.545825e+00
1.276855468750000e-01	2.211278e+00	5.341128e+00
1.281738281250000e-01	2.305602e+00	5.140792e+00
1.286621093750000e-01	2.397517e+00	4.945572e+00
1.291503906250000e-01	2.486677e+00	4.756203e+00
1.296386718750000e-01	2.572746e+00	4.573397e+00
1.301269531250000e-01	2.655400e+00	4.397842e+00
1.306152343750000e-01	2.734328e+00	4.230200e+00
1.311035156250000e-01	2.809234e+00	4.071100e+00
1.315917968750000e-01	2.879834e+00	3.921142e+00
1.320800781250000e-01	2.945864e+00	3.780890e+00
1.325683593750000e-01	3.007075e+00	3.650873e+00
1.330566406250000e-01	3.063236e+00	3.531579e+00
1.335449218750000e-01	3.114135e+00	3.423457e+00
1.340332031250000e-01	3.159582e+00	3.326915e+00
1.345214843750000e-01	3.199405e+00	3.242316e+00
1.350097656250000e-01	3.233455e+00	3.169977e+00
1.354980468750000e-01	3.261602e+00	3.110173e+00
1.359863281250000e-01	3.283741e+00	3.063127e+00
1.364746093750000e-01	3.299789e+00	3.029016e+00
1.369628906250000e-01	3.309685e+00	3.007969e+00
1.374511718750000e-01	3.313392e+00	3.000066e+00
1.379394531250000e-01	3.310896e+00	3.005336e+00
1.384277343750000e-01	3.302206e+00	3.023758e+00
1.389160156250000e-01	3.287355e+00	3.055265e+00
1.394042968750000e-01	3.266399e+00	3.099736e+00
1.398925781250000e-01	3.239416e+00	3.157006e+00
1.403808593750000e-01	3.206509e+00	3.226858e+00
1.408691406250000e-01	3.167800e+00	3.309029e+00
1.413574218750000e-01	3.123435e+00	3.403210e+00
1.418457031250000e-01	3.073583e+00	3.509047e+00
1.423339843750000e-01	3.018429e+00	3.626141e+00
1.428222656250000e-01	2.958181e+00	3.754052e+00
1.433105468750000e-01	2.893067e+00	3.892298e+00
1.437988281250000e-01	2.823332e+00	4.040359e+00
1.442871093750000e-01	2.749237e+00	4.197677e+00
1.447753906250000e-01	2.671061e+00	4.363660e+00
1.452636718750000e-01	2.589099e+00	4.537684e+00
1.457519531250000e-01	2.503660e+00	4.719094e+00
1.462402343750000e-01	2.415064e+00	4.907207e+00
1.467285156250000e-01	2.323645e+00	5.101315e+00
1.472167968750000e-01	2.229747e+00	5.300687e+00
1.477050781250000e-01	2.133724e+00	5.504574e+00
1.486816406250000e-01	1.936753e+00	5.922804e+00
1.496582031250000e-01	1.735694e+00	6.349716e+00
1.506347656250000e-01	1.533572e+00	6.778889e+00
1.516113281250000e-01	1.333425e+00	7.203866e+00
1.525878906250000e-01	1.138263e+00	7.618257e+00
1.535644531250000e-01	9.510226e-01	8.015828e+00
1.545410156250000e-01	7.745186e-01	8.390600e+00
1.550292968750000e-01	6.911297e-01	8.567659e+00
1.555175781250000e-01	6.114056e-01	8.736936e+00
1.560058593750000e-01	5.356461e-01	8.897793e+00
1.564941406250000e-01	4.641365e-01	9.049625e+00
1.569824218750000e-01	3.971458e-01	9.191862e+00
1.574707031250000e-01	3.349261e-01	9.323966e+00
1.579589843750000e-01	2.777116e-01	9.445442e+00
1.584472656250000e-01	2.257174e-01	9.555833e+00
1.589355468750000e-01	1.791394e-01	9.654721e+00
1.594238281250000e-01	1.381527e-01	9.741735e+00
1.599121093750000e-01	1.029115e-01	9.816549e+00
1.604003906250000e-01	7.354852e-02	9.878881e+00
1.608886718750000e-01	5.017413e-02	9.928494e+00
1.613769531250000e-01	3.287628e-02	9.965203e+00
1.618652343750000e-01	2.172004e-02	9.988871e+00
1.623535156250000e-01	1.674734e-02	9.999407e+00
1.628417968750000e-01	1.797685e-02	9.996772e+00
1.633300781250000e-01	2.540389e-02	9.980976e+00
1.638183593750000e-01	3.900047e-02	9.952078e+00
1.643066406250000e-01	5.871536e-02	9.910188e+00
1.647949218750000e-01	8.447431e-02	9.855462e+00
1.652832031250000e-01	1.161803e-01	9.788107e+00
1.657714843750000e-01	1.537140e-01	9.708377e+00
1.662597656250000e-01	1.969341e-01	9.616570e+00
1.667480468750000e-01	2.456778e-01	9.513034e+00
1.672363281250000e-01	2.997616e-01	9.398158e+00
1.677246093750000e-01	3.589820e-01	9.272373e+00
1.682128906250000e-01	4.231160e-01	9.136154e+00
1.687011718750000e-01	4.919221e-01	8.990013e+00
1.691894531250000e-01	5.651414e-01	8.834499e+00
1.696777343750000e-01	6.424982e-01	8.670200e+00
1.706542968750000e-01	8.084450e-01	8.317746e+00
1.716308593750000e-01	9.872662e-01	7.937951e+00
1.726074218750000e-01	1.176272e+00	7.536528e+00
1.735839843750000e-01	1.372619e+00	7.119515e+00
1.745605468750000e-01	1.573353e+00	6.693183e+00
1.755371093750000e-01	1.775455e+00	6.263946e+00
1.765136718750000e-01	1.975886e+00	5.838260e+00
1.774902343750000e-01	2.171628e+00	5.422526e+00
1.779785156250000e-01	2.266818e+00	5.220355e+00
1.784667968750000e-01	2.359740e+00	5.022999e+00
1.789550781250000e-01	2.450043e+00	4.831203e+00
1.794433593750000e-01	2.537389e+00	4.645687e+00
1.799316406250000e-01	2.621449e+00	4.467151e+00
1.804199218750000e-01	2.701905e+00	4.296266e+00
1.809082031250000e-01	2.778455e+00	4.133676e+00
1.813964843750000e-01	2.850812e+00	3.979991e+00
1.818847656250000e-01	2.918702e+00	3.835792e+00
1.823730468750000e-01	2.981870e+00	3.701620e+00
1.828613281250000e-01	3.040079e+00	3.577980e+00
1.833496093750000e-01	3.093108e+00	3.465338e+00
1.838378906250000e-01	3.140759e+00	3.364118e+00
1.843261718750000e-01	3.182852e+00	3.274701e+00
1.848144531250000e-01	3.219229e+00	3.197423e+00
1.853027343750000e-01	3.249752e+00	3.132575e+00
1.857910156250000e-01	3.274307e+00	3.080401e+00
1.862792968750000e-01	3.292801e+00	3.041099e+00
1.867675781250000e-01	3.305165e+00	3.014814e+00
1.872558593750000e-01	3.311351e+00	3.001647e+00
1.877441406250000e-01	3.311338e+00	3.001647e+00
1.882324218750000e-01	3.305124e+00	3.014814e+00
1.887207031250000e-01	3.292733e+00	3.041099e+00
1.892089843750000e-01	3.274212e+00	3.080401e+00
1.896972656250000e-01	3.249630e+00	3.132575e+00
1.901855468750000e-01	3.219080e+00	3.197423e+00
1.906738281250000e-01	3.182676e+00	3.274701e+00
1.911621093750000e-01	3.140556e+00	3.364118e+00
1.916503906250000e-01	3.092879e+00	3.465338e+00
1.921386718750000e-01	3.039822e+00	3.577980e+00
1.926269531250000e-01	2.981587e+00	3.701620e+00
1.931152343750000e-01	2.918393e+00	3.835792e+00
1.936035156250000e-01	2.850477e+00	3.979991e+00
1.940917968750000e-01	2.778094e+00	4.133676e+00
1.945800781250000e-01	2.701517e+00	4.296266e+00
1.950683593750000e-01	2.621035e+00	4.467151e+00
1.955566406250000e-01	2.536949e+00	4.645687e+00
1.960449218750000e-01	2.449578e+00	4.831203e+00
1.965332031250000e-01	2.359248e+00	5.022999e+00
1.970214843750000e-01	2.266301e+00	5.220355e+00
1.975097656250000e-01	2.171087e+00	5.422526e+00
1.984863281250000e-01	1.975294e+00	5.838260e+00
1.994628906250000e-01	1.774814e+00	6.263946e+00
2.004394531250000e-01	1.572663e+00	6.693183e+00
2.014160156250000e-01	1.371881e+00	7.119515e+00
2.023925781250000e-01	1.175487e+00	7.536528e+00
2.033691406250000e-01	9.864343e-01	7.937951e+00
2.043457031250000e-01	8.075671e-01	8.317746e+00
2.053222656250000e-01	6.415748e-01	8.670200e+00
2.058105468750000e-01	5.641955e-01	8.834499e+00
2.062988281250000e-01	4.909539e-01	8.990013e+00
2.067871093750000e-01	4.221255e-01	9.136154e+00
2.072753906250000e-01	3.579693e-01	9.272373e+00
2.077636718750000e-01	2.987269e-01	9.398158e+00
2.082519531250000e-01	2.446211e-01	9.513034e+00
2.087402343750000e-01	1.958555e-01	9.616570e+00
2.092285156250000e-01	1.526137e-01	9.708377e+00
2.097167968750000e-01	1.150582e-01	9.788107e+00
2.102050781250000e-01	8.333054e-02	9.855462e+00
2.106933593750000e-01	5.754998e-02	9.910188e+00
2.111816406250000e-01	3.781350e-02	9.952078e+00
2.116699218750000e-01	2.419537e-02	9.980976e+00
2.121582031250000e-01	1.674679e-02	9.996772e+00
2.126464843750000e-01	1.549575e-02	9.999407e+00
2.131347656250000e-01	2.044692e-02	9.988871e+00
2.136230468750000e-01	3.158161e-02	9.965203e+00
2.141113281250000e-01	4.885788e-02	9.928494e+00
2.145996093750000e-01	7.221066e-02	9.878881e+00
2.150878906250000e-01	1.015520e-01	9.816549e+00
2.155761718750000e-01	1.367714e-01	9.741735e+00
2.160644531250000e-01	1.777364e-01	9.654721e+00
2.165527343750000e-01	2.242926e-01	9.555833e+00
2.170410156250000e-01	2.762648e-01	9.445442e+00
2.175292968750000e-01	3.334573e-01	9.323966e+00
2.180175781250000e-01	3.956549e-01	9.191862e+00
2.185058593750000e-01	4.626233e-01	9.049625e+00
2.189941406250000e-01	5.341105e-01	8.897793e+00
2.194824218750000e-01	6.098475e-01	8.736936e+00
2.199707031250000e-01	6.895490e-01	8.567659e+00
2.209472656250000e-01	8.596320e-01	8.206426e+00
2.219238281250000e-01	1.041801e+00	7.819526e+00
2.229003906250000e-01	1.233315e+00	7.412779e+00
2.238769531250000e-01	1.431295e+00	6.992304e+00
2.248535156250000e-01	1.632760e+00	6.564424e+00
2.258300781250000e-01	1.834682e+00	6.135574e+00
2.268066406250000e-01	2.034023e+00	5.712206e+00
2.272949218750000e-01	2.131785e+00	5.504574e+00
2.277832031250000e-01	2.227783e+00	5.300687e+00
2.282714843750000e-01	2.321655e+00	5.101315e+00
2.287597656250000e-01	2.413048e+00	4.907207e+00
2.292480468750000e-01	2.501619e+00	4.719094e+00
2.297363281250000e-01	2.587032e+00	4.537684e+00
2.302246093750000e-01	2.668968e+00	4.363660e+00
2.307128906250000e-01	2.747117e+00	4.197677e+00
2.312011718750000e-01	2.821186e+00	4.040359e+00
2.316894531250000e-01	2.890895e+00	3.892298e+00
2.321777343750000e-01	2.955983e+00	3.754052e+00
2.326660156250000e-01	3.016204e+00	3.626141e+00
2.331542968750000e-01	3.071331e+00	3.509047e+00
2.336425781250000e-01	3.121157e+00	3.403210e+00
2.341308593750000e-01	3.165494e+00	3.309029e+00
2.346191406250000e-01	3.204176e+00	3.226858e+00
2.351074218750000e-01	3.237057e+00	3.157006e+00
2.355957031250000e-01	3.264012e+00	3.099736e+00
2.360839843750000e-01	3.284941e+00	3.055265e+00
2.365722656250000e-01	3.299765e+00	3.023758e+00
2.370605468750000e-01	3.308428e+00	3.005336e+00
2.375488281250000e-01	3.310897e+00	3.000066e+00
2.380371093750000e-01	3.307163e+00	3.007969e+00
2.385253906250000e-01	3.297239e+00	3.029016e+00
2.390136718750000e-01	3.281164e+00	3.063127e+00
2.395019531250000e-01	3.258998e+00	3.110173e+00
2.399902343750000e-01	3.230823e+00	3.169977e+00
2.404785156250000e-01	3.196747e+00	3.242316e+00
2.409667968750000e-01	3.156897e+00	3.326915e+00
2.414550781250000e-01	3.111423e+00	3.423457e+00
2.419433593750000e-01	3.060496e+00	3.531579e+00
2.424316406250000e-01	3.004309e+00	3.650873e+00
2.429199218750000e-01	2.943072e+00	3.780890e+00
2.434082031250000e-01	2.877015e+00	3.921142e+00
2.438964843750000e-01	2.806388e+00	4.071100e+00
2.443847656250000e-01	2.731456e+00	4.230200e+00
2.448730468750000e-01	2.652502e+00	4.397842e+00
2.453613281250000e-01	2.569821e+00	4.573397e+00
2.458496093750000e-01	2.483727e+00	4.756203e+00
2.463378906250000e-01	2.394541e+00	4.945572e+00
2.468261718750000e-01	2.302601e+00	5.140792e+00
2.473144531250000e-01	2.208252e+00	5.341128e+00
2.482910156250000e-01	2.013754e+00	5.754114e+00
2.492675781250000e-01	1.813975e+00	6.178319e+00
2.507324218750000e-01	1.510983e+00	6.821681e+00
2.517089843750000e-01	1.311204e+00	7.245886e+00
2.526855468750000e-01	1.116709e+00	7.658872e+00
2.536621093750000e-01	9.304218e-01	8.054427e+00
2.546386718750000e-01	7.551447e-01	8.426603e+00
2.551269531250000e-01	6.724662e-01	8.602158e+00
2.556152343750000e-01	5.935135e-01	8.769800e+00
2.561035156250000e-01	5.185838e-01	8.928900e+00
2.565917968750000e-01	4.479591e-01	9.078858e+00
2.570800781250000e-01	3.819050e-01	9.219110e+00
2.575683593750000e-01	3.206703e-01	9.349127e+00
2.580566406250000e-01	2.644854e-01	9.468421e+00
2.585449218750000e-01	2.135615e-01	9.576543e+00
2.590332031250000e-01	1.680905e-01	9.673085e+00
2.595214843750000e-01	1.282433e-01	9.757685e+00
2.600097656250000e-01	9.416995e-02	9.830023e+00
2.604980468750000e-01	6.599864e-02	9.889828e+00
2.609863281250000e-01	4.383532e-02	9.936873e+00
2.614746093750000e-01	2.776341e-02	9.970984e+00
2.619628906250000e-01	1.784333e-02	9.992031e+00
2.624511718750000e-01	1.411240e-02	9.999934e+00
2.629394531250000e-01	1.658461e-02	9.994664e+00
2.634277343750000e-01	2.525062e-02	9.976242e+00
2.639160156250000e-01	4.007776e-02	9.944736e+00
2.644042968750000e-01	6.101020e-02	9.900264e+00
2.648925781250000e-01	8.796911e-02	9.842994e+00
2.653808593750000e-01	1.208530e-01	9.773142e+00
2.658691406250000e-01	1.595380e-01	9.690971e+00
2.663574218750000e-01	2.038786e-01	9.596790e+00
2.668457031250000e-01	2.537077e-01	9.490952e+00
2.673339843750000e-01	3.088378e-01	9.373858e+00
2.678222656250000e-01	3.690614e-01	9.245948e+00
2.683105468750000e-01	4.341517e-01	9.107702e+00
2.687988281250000e-01	5.038638e-01	8.959641e+00
2.692871093750000e-01	5.779352e-01	8.802323e+00
2.697753906250000e-01	6.560870e-01	8.636340e+00
2.707519531250000e-01	8.234413e-01	8.280906e+00
2.717285156250000e-01	1.003409e+00	7.898685e+00
2.727050781250000e-01	1.193283e+00	7.495426e+00
2.736816406250000e-01	1.390207e+00	7.077196e+00
2.746582031250000e-01	1.591219e+00	6.650284e+00
2.756347656250000e-01	1.793295e+00	6.221111e+00
2.766113281250000e-01	1.993395e+00	5.796134e+00
2.770996093750000e-01	2.091761e+00	5.587221e+00
2.775878906250000e-01	2.188510e+00	5.381743e+00
2.780761718750000e-01	2.283276e+00	5.180474e+00
2.785644531250000e-01	2.375704e+00	4.984172e+00
2.790527343750000e-01	2.465445e+00	4.793574e+00
2.795410156250000e-01	2.552161e+00	4.609400e+00
2.800292968750000e-01	2.635527e+00	4.432341e+00
2.805175781250000e-01	2.715228e+00	4.263064e+00
2.810058593750000e-01	2.790964e+00	4.102207e+00
2.814941406250000e-01	2.862451e+00	3.950375e+00
2.819824218750000e-01	2.929418e+00	3.808138e+00
2.824707031250000e-01	2.991615e+00	3.676033e+00
2.829589843750000e-01	3.048806e+00	3.554558e+00
2.834472656250000e-01	3.100777e+00	3.444168e+00
2.839355468750000e-01	3.147332e+00	3.345279e+00
2.844238281250000e-01	3.188296e+00	3.258264e+00
2.849121093750000e-01	3.223514e+00	3.183450e+00
2.854003906250000e-01	3.252854e+00	3.121119e+00
2.858886718750000e-01	3.276206e+00	3.071506e+00
2.863769531250000e-01	3.293481e+00	3.034796e+00
2.868652343750000e-01	3.304614e+00	3.011129e+00
2.873535156250000e-01	3.309564e+00	3.000593e+00
2.878417968750000e-01	3.308311e+00	3.003228e+00
2.883300781250000e-01	3.300862e+00	3.019024e+00
2.888183593750000e-01	3.287242e+00	3.047922e+00
2.893066406250000e-01	3.267504e+00	3.089812e+00
2.897949218750000e-01	3.241723e+00	3.144538e+00
2.902832031250000e-01	3.209994e+00	3.211893e+00
2.907714843750000e-01	3.172437e+00	3.291623e+00
2.912597656250000e-01	3.129194e+00	3.383430e+00
