time	V(n002)	V(n003)
7.562989894277700e-03	1.838433e+00	7.051776e+00
7.682989894277695e-03	1.362343e+00	8.053516e+00
7.802989894277690e-03	9.123057e-01	8.915019e+00
7.922989894277685e-03	5.289460e-01	9.558516e+00
8.042989894277680e-03	2.468700e-01	9.925918e+00
8.131654290888246e-03	1.185537e-01	9.999511e+00
8.173335110264024e-03	8.422034e-02	9.974207e+00
8.241130314972270e-03	6.541896e-02	9.851979e+00
8.350565582264435e-03	1.317212e-01	9.452479e+00
8.470565582264430e-03	3.350133e-01	8.760900e+00
8.590565582264426e-03	6.570721e-01	7.865228e+00
8.710565582264421e-03	1.068841e+00	6.846316e+00
8.830565582264416e-03	1.533156e+00	5.796141e+00
8.950565582264411e-03	2.008102e+00	4.809504e+00
9.070565582264406e-03	2.450807e+00	3.975470e+00
9.190565582264401e-03	2.821308e+00	3.369327e+00
9.310565582264396e-03	3.086159e+00	3.045794e+00
9.388374198146934e-03	3.190022e+00	3.001977e+00
9.434275872382575e-03	3.223813e+00	3.038768e+00
9.508882388175210e-03	3.233770e+00	3.196274e+00
9.628882388175206e-03	3.134103e+00	3.688649e+00
9.748882388175201e-03	2.900673e+00	4.434806e+00
9.868882388175196e-03	2.554466e+00	5.367391e+00
9.988882388175191e-03	2.126709e+00	6.402217e+00
1.010888238817519e-02	1.656007e+00	7.445870e+00
1.022888238817518e-02	1.184849e+00	8.404139e+00
1.034888238817518e-02	7.557651e-01	9.190519e+00
1.046888238817517e-02	4.074897e-01	9.734024e+00
1.058888238817517e-02	1.714616e-01	9.985590e+00
1.064904460093023e-02	1.022038e-01	9.993611e+00
1.070164307573984e-02	7.080232e-02	9.935267e+00
1.078700209081974e-02	7.883912e-02	9.713878e+00
1.090700209081974e-02	2.110786e-01	9.157120e+00
1.102700209081973e-02	4.732255e-01	8.360500e+00
1.114700209081973e-02	8.416644e-01	7.395932e+00
1.126700209081972e-02	1.283151e+00	6.350487e+00
1.138700209081972e-02	1.757836e+00	5.318539e+00
1.150700209081972e-02	2.222871e+00	4.393242e+00
1.162700209081971e-02	2.636277e+00	3.658125e+00
1.174700209081971e-02	2.960736e+00	3.179546e+00
1.186354557951844e-02	3.162929e+00	3.001450e+00
1.190824161011225e-02	3.207097e+00	3.012208e+00
1.196660364111191e-02	3.234915e+00	3.092347e+00
1.206115280407831e-02	3.207575e+00	3.376115e+00
1.218115280407830e-02	3.047868e+00	3.985963e+00
1.230115280407830e-02	2.762092e+00	4.822755e+00
1.242115280407829e-02	2.376021e+00	5.810954e+00
1.254115280407829e-02	1.924500e+00	6.861354e+00
1.266115280407829e-02	1.448284e+00	7.879134e+00
1.278115280407828e-02	9.903619e-01	8.772418e+00
1.290115280407828e-02	5.920706e-01	9.460569e+00
1.302115280407827e-02	2.893640e-01	9.881467e+00
1.312316365481693e-02	1.276783e-01	9.999963e+00
1.316181746042815e-02	9.200792e-02	9.985026e+00
1.322241755535203e-02	6.600913e-02	9.895619e+00
1.332051710773631e-02	1.018092e-01	9.585876e+00
1.344051710773631e-02	2.720350e-01	8.956037e+00
1.356051710773630e-02	5.667004e-01	8.104488e+00
1.368051710773630e-02	9.592301e-01	7.108102e+00
1.380051710773629e-02	1.414197e+00	6.056821e+00
1.392051710773629e-02	1.890535e+00	5.045547e+00
1.404051710773628e-02	2.345243e+00	4.165567e+00
1.416051710773628e-02	2.737275e+00	3.496319e+00
1.428051710773627e-02	3.031242e+00	3.098216e+00
1.437682611586326e-02	3.178224e+00	3.000037e+00
1.441547349427136e-02	3.212489e+00	3.018092e+00
1.447835990827445e-02	3.236437e+00	3.117430e+00
1.458007490787262e-02	3.191495e+00	3.454682e+00
1.470007490787262e-02	3.010639e+00	4.104566e+00
1.482007490787261e-02	2.707071e+00	4.970687e+00
1.494007490787261e-02	2.308173e+00	5.974862e+00
1.506007490787260e-02	1.849949e+00	7.026441e+00
1.518007490787260e-02	1.373759e+00	8.030498e+00
1.530007490787259e-02	9.225903e-01	8.896395e+00
1.542007490787259e-02	5.371696e-01	9.545968e+00
1.554007490787258e-02	2.522892e-01	9.920578e+00
1.563053068830825e-02	1.197061e-01	9.999661e+00
1.567150561035695e-02	8.535460e-02	9.976120e+00
1.573815946150581e-02	6.526483e-02	9.859405e+00
1.584580504153313e-02	1.263916e-01	9.474755e+00
1.596580504153312e-02	3.245156e-01	8.792705e+00
1.608580504153312e-02	6.423524e-01	7.903688e+00
1.620580504153311e-02	1.051227e+00	6.887960e+00
1.632580504153311e-02	1.514236e+00	5.837211e+00
1.644580504153310e-02	1.989583e+00	4.846292e+00
1.656580504153310e-02	2.434361e+00	4.004654e+00
1.668580504153309e-02	2.808417e+00	3.388274e+00
1.680580504153309e-02	3.077986e+00	3.052793e+00
1.688656270224904e-02	3.188253e+00	3.001478e+00
1.693132673982621e-02	3.222264e+00	3.035012e+00
1.700409978318015e-02	3.234796e+00	3.182623e+00
1.712129978023164e-02	3.144485e+00	3.649431e+00
1.724129978023163e-02	2.919020e+00	4.381333e+00
1.736129978023163e-02	2.579114e+00	5.304489e+00
1.748129978023162e-02	2.155429e+00	6.335565e+00
1.760129978023162e-02	1.686205e+00	7.381484e+00
1.772129978023161e-02	1.213797e+00	8.347831e+00
1.784129978023161e-02	7.808500e-01	9.147373e+00
1.796129978023160e-02	4.264454e-01	9.707933e+00
1.808129978023160e-02	1.825757e-01	9.978911e+00
1.814620226883604e-02	1.046483e-01	9.995032e+00
1.819701774356582e-02	7.242687e-02	9.942824e+00
1.827952115689570e-02	7.520357e-02	9.739367e+00
1.839952115689569e-02	1.988353e-01	9.199479e+00
1.851952115689569e-02	4.534642e-01	8.415907e+00
1.863952115689568e-02	8.161635e-01	7.459383e+00
1.875952115689568e-02	1.254210e+00	6.416255e+00
1.887952115689567e-02	1.728066e+00	5.380687e+00
1.899952115689567e-02	2.194958e+00	4.446161e+00
1.911952115689566e-02	2.612740e+00	3.697036e+00
1.923952115689566e-02	2.943698e+00	3.200938e+00
1.935952115689565e-02	3.157956e+00	3.002648e+00
1.940674434788935e-02	3.205903e+00	3.011133e+00
1.946416875704148e-02	3.234412e+00	3.087523e+00
1.955722734418197e-02	3.210459e+00	3.360695e+00
1.967722734418197e-02	3.055185e+00	3.962062e+00
1.979722734418196e-02	2.773183e+00	4.792531e+00
1.991722734418196e-02	2.389883e+00	5.777134e+00
2.003722734418195e-02	1.939880e+00	6.826991e+00
2.015722734418195e-02	1.463794e+00	7.847331e+00
2.027722734418194e-02	1.004600e+00	8.746045e+00
2.039722734418194e-02	6.037509e-01	9.442007e+00
2.051722734418193e-02	2.974305e-01	9.872392e+00
2.062161792586836e-02	1.294106e-01	9.999873e+00
2.066124292012836e-02	9.242842e-02	9.985490e+00
2.072148354113501e-02	6.612429e-02	9.897601e+00
2.081901357060750e-02	1.005323e-01	9.592094e+00
2.093901357060750e-02	2.690758e-01	8.965442e+00
2.105901357060749e-02	5.623249e-01	8.116231e+00
2.117901357060749e-02	9.538320e-01	7.121122e+00
2.129901357060748e-02	1.408263e+00	6.069944e+00
2.141901357060748e-02	1.884598e+00	5.057587e+00
2.153901357060747e-02	2.339839e+00	4.175438e+00
2.165901357060747e-02	2.732891e+00	3.503130e+00
2.177901357060746e-02	3.028273e+00	3.101351e+00
2.187624034699359e-02	3.177577e+00	3.000017e+00
2.191451967873195e-02	3.211807e+00	3.017250e+00
2.197680981823896e-02	3.236310e+00	3.113953e+00
2.207758305999438e-02	3.193802e+00	3.443938e+00
2.219758305999438e-02	3.015707e+00	4.088631e+00
2.231758305999437e-02	2.714443e+00	4.951001e+00
2.243758305999437e-02	2.317184e+00	5.953201e+00
2.255758305999436e-02	1.859783e+00	7.004761e+00
2.267758305999436e-02	1.383528e+00	8.010756e+00
2.279758305999435e-02	9.314114e-01	8.880372e+00
2.291758305999435e-02	5.442453e-01	9.535111e+00
2.303758305999434e-02	2.569796e-01	9.915868e+00
2.312956793788122e-02	1.207026e-01	9.999769e+00
2.316993799485192e-02	8.635198e-02	9.977701e+00
2.323561338064117e-02	6.520192e-02	9.865620e+00
2.334172204723725e-02	1.219918e-01	9.493523e+00
2.346172204723725e-02	3.156613e-01	8.819720e+00
2.358172204723724e-02	6.298409e-01	7.936515e+00
2.370172204723724e-02	1.036187e+00	6.923634e+00
2.382172204723723e-02	1.498023e+00	5.872511e+00
2.394172204723723e-02	1.973660e+00	4.878032e+00
2.406172204723722e-02	2.420163e+00	4.029970e+00
2.418172204723722e-02	2.797226e+00	3.404880e+00
2.430172204723721e-02	3.070811e+00	3.059188e+00
2.438500411136536e-02	3.186702e+00	3.001106e+00
2.442878921765709e-02	3.220858e+00	3.031934e+00
2.449998313155298e-02	3.235493e+00	3.171256e+00
2.461472730005958e-02	3.153048e+00	3.616276e+00
2.473472730005957e-02	2.934550e+00	4.335606e+00
2.485472730005957e-02	2.600204e+00	5.250318e+00
2.497472730005956e-02	2.180174e+00	6.277839e+00
2.509472730005957e-02	1.712369e+00	7.325416e+00
2.521472730005958e-02	1.239017e+00	8.298481e+00
2.533472730005959e-02	8.028477e-01	9.109196e+00
2.545472730005960e-02	4.432344e-01	9.684376e+00
2.557472730005961e-02	1.926394e-01	9.972100e+00
2.564373059241792e-02	1.068404e-01	9.996122e+00
2.569299502447489e-02	7.401421e-02	9.949018e+00
2.577300992095294e-02	7.249087e-02	9.760621e+00
2.589300992095295e-02	1.885951e-01	9.235572e+00
2.601300992095296e-02	4.366072e-01	8.463580e+00
2.613300992095297e-02	7.942065e-01	7.514334e+00
2.625300992095297e-02	1.229133e+00	6.473524e+00
2.637300992095298e-02	1.702131e+00	5.435103e+00
2.649300992095299e-02	2.170505e+00	4.492811e+00
2.661300992095300e-02	2.591975e+00	3.731710e+00
2.673300992095301e-02	2.928495e+00	3.220506e+00
2.685300992095302e-02	3.149686e+00	3.005344e+00
2.690431966240550e-02	3.203990e+00	3.009498e+00
2.696022508222984e-02	3.233516e+00	3.079982e+00
2.705086505974061e-02	3.214834e+00	3.336353e+00
2.717086505974062e-02	3.066767e+00	3.923849e+00
2.729086505974063e-02	2.790935e+00	4.743897e+00
2.741086505974064e-02	2.412205e+00	5.722470e+00
2.753086505974064e-02	1.964757e+00	6.771231e+00
2.765086505974065e-02	1.488978e+00	7.795508e+00
2.777086505974066e-02	1.027818e+00	8.702838e+00
2.789086505974067e-02	6.229057e-01	9.411316e+00
2.801086505974068e-02	3.107918e-01	9.856987e+00
2.811909871907714e-02	1.322959e-01	9.999615e+00
2.816030646729745e-02	9.313146e-02	9.986230e+00
2.821996107447466e-02	6.634029e-02	9.900792e+00
2.831656205963937e-02	9.850614e-02	9.602139e+00
2.843656205963938e-02	2.643012e-01	8.980700e+00
2.855656205963938e-02	5.552318e-01	8.135328e+00
2.867656205963939e-02	9.450597e-01	7.142333e+00
2.879656205963940e-02	1.398602e+00	6.091353e+00
2.891656205963941e-02	1.874920e+00	5.077262e+00
2.903656205963942e-02	2.331016e+00	4.191604e+00
2.915656205963943e-02	2.725718e+00	3.514326e+00
2.927656205963944e-02	3.023397e+00	3.106568e+00
2.937528341845383e-02	3.176518e+00	3.000001e+00
2.941296149550526e-02	3.210680e+00	3.015918e+00
2.947427723724247e-02	3.236058e+00	3.108383e+00
2.957350974864656e-02	3.197451e+00	3.426633e+00
2.969350974864657e-02	3.023885e+00	4.062788e+00
2.981350974864658e-02	2.726413e+00	4.918952e+00
2.993350974864659e-02	2.331864e+00	5.917840e+00
3.000000000000000e-02	2.083224e+00	6.500000e+00
